match_id,competition,team,sub_minute,score_diff,is_home,time_remaining,sub_sequence,game_phase,position_name,position_group,team_xg_prev15,opp_xg_prev15,xg_diff_prev15,shots_prev15,passes_prev15,pressures_prev15,team_xg_next15,opp_xg_next15,xg_diff_next15,impact_score,impact_label,game_phase_enc,position_group_enc
3879732,Serie A 2015/2016,Chievo,79,0,0,11,3,76-90+,Right Midfield,MF,0.8719,0.0564,0.8155,2,47,16,0.0158,0.0999,-0.0841,-0.8996,Negative,3,1
3879707,Serie A 2015/2016,AS Roma,58,1,1,32,1,31-60,Center Forward,FW,0.2015,0.0795,0.122,4,125,13,0.0537,0.1366,-0.0829,-0.2049,Negative,1,0
3879707,Serie A 2015/2016,AS Roma,72,1,1,18,2,61-75,Left Back,DF,0.0537,0.1366,-0.0829,1,97,22,0.0948,0.0217,0.0731,0.156,Positive,2,2
3879707,Serie A 2015/2016,Frosinone,75,-1,0,15,1,61-75,Left Center Midfield,MF,0.0842,0.0537,0.0305,2,51,22,0.0217,0.3462,-0.3245,-0.355,Negative,2,1
3879707,Serie A 2015/2016,Frosinone,75,-1,0,15,2,61-75,Right Center Midfield,MF,0.0842,0.0537,0.0305,2,51,22,0.0217,0.3462,-0.3245,-0.355,Negative,2,1
3879707,Serie A 2015/2016,AS Roma,82,1,1,8,3,76-90+,Right Wing,FW,0.0537,0.0507,0.003,1,60,22,0.3997,0.0333,0.3664,0.3634,Positive,3,0
3879702,Serie A 2015/2016,Hellas Verona,45,1,1,45,1,31-60,Left Wing,FW,0.9559,0.0417,0.9142,2,60,41,0.2791,0.0,0.2791,-0.6351,Negative,1,0
3879702,Serie A 2015/2016,Hellas Verona,56,1,1,34,2,31-60,Right Defensive Midfield,MF,0.0712,0.0,0.0712,3,70,35,0.426,0.0086,0.4174,0.3462,Positive,1,1
3879702,Serie A 2015/2016,Genoa,58,-1,0,32,1,31-60,Right Wing,FW,0.0,0.1646,-0.1646,0,93,27,0.0086,0.3326,-0.324,-0.1594,Negative,1,0
3879702,Serie A 2015/2016,Genoa,58,-1,0,32,2,31-60,Left Defensive Midfield,MF,0.0,0.1646,-0.1646,0,93,27,0.0086,0.3326,-0.324,-0.1594,Negative,1,1
3879702,Serie A 2015/2016,Genoa,66,-1,0,24,3,61-75,Left Wing,FW,0.0,0.426,-0.426,0,66,24,0.1246,0.0823,0.0423,0.4683,Positive,2,0
3879702,Serie A 2015/2016,Hellas Verona,80,1,1,10,3,76-90+,Right Wing,FW,0.0823,0.1246,-0.0423,2,101,21,0.1315,0.1771,-0.0456,-0.0033,Neutral,3,0
3879704,Serie A 2015/2016,Inter Milan,45,1,1,45,1,31-60,Left Back,DF,0.9406,0.1895,0.7511,5,117,22,0.0812,0.0,0.0812,-0.6699,Negative,1,2
3879704,Serie A 2015/2016,Carpi,59,-1,0,31,1,31-60,Left Wing Back,FW,0.1282,0.0812,0.047,2,49,50,0.1507,0.0217,0.129,0.082,Neutral,1,0
3879704,Serie A 2015/2016,Carpi,68,-1,0,22,2,61-75,Right Center Forward,FW,0.1141,0.0217,0.0924,2,55,33,0.0365,0.6321,-0.5956,-0.688,Negative,2,0
3879704,Serie A 2015/2016,Carpi,72,-1,0,18,3,61-75,Left Center Midfield,MF,0.1507,0.0217,0.129,3,75,27,0.0,0.6321,-0.6321,-0.7611,Negative,2,1
3879704,Serie A 2015/2016,Inter Milan,75,1,1,15,2,61-75,Right Wing Back,FW,0.0217,0.1507,-0.129,1,72,26,0.6321,0.0,0.6321,0.7611,Positive,2,0
3879704,Serie A 2015/2016,Inter Milan,83,1,1,7,3,76-90+,Right Center Forward,FW,0.6321,0.0365,0.5956,4,86,22,0.0,0.0939,-0.0939,-0.6895,Negative,3,0
3879701,Serie A 2015/2016,Juventus,65,0,1,25,1,61-75,Right Wing Back,FW,0.0,0.0627,-0.0627,0,108,23,0.2888,0.0,0.2888,0.3515,Positive,2,0
3879701,Serie A 2015/2016,AS Roma,70,0,0,20,1,61-75,Left Defensive Midfield,MF,0.0627,0.1289,-0.0662,1,73,35,0.0,0.1598,-0.1598,-0.0936,Neutral,2,1
3879701,Serie A 2015/2016,Juventus,83,1,1,7,2,76-90+,Right Center Forward,FW,0.282,0.0,0.282,3,112,7,0.0619,0.1201,-0.0582,-0.3402,Negative,3,0
3879700,Serie A 2015/2016,Udinese,55,-1,0,35,1,31-60,Right Center Forward,FW,0.3415,0.0978,0.2437,5,97,22,0.4091,0.6022,-0.1931,-0.4368,Negative,1,0
3879700,Serie A 2015/2016,Udinese,66,-2,0,24,2,61-75,Left Wing Back,FW,0.5041,0.6092,-0.1051,5,90,23,0.2781,0.0061,0.272,0.3771,Positive,2,0
3879700,Serie A 2015/2016,Palermo,77,3,1,13,1,76-90+,Right Center Forward,FW,0.0061,0.0911,-0.085,1,65,44,0.9343,0.4484,0.4859,0.5709,Positive,3,0
3879700,Serie A 2015/2016,Udinese,78,-3,0,12,3,76-90+,Right Center Midfield,MF,0.0821,0.0061,0.076,2,125,19,0.5077,0.9343,-0.4266,-0.5026,Negative,3,1
3879700,Serie A 2015/2016,Palermo,85,2,1,5,2,76-90+,Left Center Forward,FW,0.0061,0.4209,-0.4148,1,69,31,0.9343,0.0869,0.8474,1.2622,Positive,3,0
3879706,Serie A 2015/2016,Fiorentina,66,1,1,24,1,61-75,Center Attacking Midfield,MF,0.0145,0.0236,-0.0091,1,77,12,0.0221,0.1114,-0.0893,-0.0802,Neutral,2,1
3879706,Serie A 2015/2016,Torino,71,-1,0,19,1,61-75,Left Center Forward,FW,0.0236,0.0366,-0.013,1,61,37,0.1621,0.0872,0.0749,0.0879,Neutral,2,0
3879706,Serie A 2015/2016,Torino,71,-1,0,19,2,61-75,Right Center Midfield,MF,0.0236,0.0366,-0.013,1,61,37,0.1621,0.0872,0.0749,0.0879,Neutral,2,1
3879706,Serie A 2015/2016,Torino,80,-1,0,10,3,76-90+,Left Center Midfield,MF,0.1114,0.0221,0.0893,2,54,35,0.0507,0.2112,-0.1605,-0.2498,Negative,3,1
3879706,Serie A 2015/2016,Fiorentina,81,1,1,9,2,76-90+,Right Center Forward,FW,0.0221,0.1114,-0.0893,1,78,13,0.2112,0.0507,0.1605,0.2498,Positive,3,0
3879706,Serie A 2015/2016,Fiorentina,85,2,1,5,3,76-90+,Center Attacking Midfield,MF,0.1092,0.1114,-0.0022,2,59,13,0.124,0.0507,0.0733,0.0755,Neutral,3,1
3878559,Serie A 2015/2016,Frosinone,45,-1,0,45,1,31-60,Right Center Forward,FW,0.0491,0.1468,-0.0977,2,45,37,0.2618,0.4368,-0.175,-0.0773,Neutral,1,0
3878559,Serie A 2015/2016,Atalanta,68,1,1,22,1,61-75,Right Center Midfield,MF,0.2002,0.2804,-0.0802,3,77,29,0.275,0.0227,0.2523,0.3325,Positive,2,1
3878559,Serie A 2015/2016,Frosinone,69,-2,0,21,2,61-75,Left Midfield,MF,0.1055,0.2374,-0.1319,3,51,26,0.0227,0.3232,-0.3005,-0.1686,Negative,2,1
3878559,Serie A 2015/2016,Frosinone,74,-2,0,16,3,61-75,Right Midfield,MF,0.0968,0.2035,-0.1067,2,69,23,0.061,0.3232,-0.2622,-0.1555,Negative,2,1
3878559,Serie A 2015/2016,Atalanta,76,2,1,14,2,76-90+,Left Center Midfield,MF,0.0371,0.1195,-0.0824,1,78,34,0.3232,0.0383,0.2849,0.3673,Positive,3,1
3879636,Serie A 2015/2016,Fiorentina,56,0,0,34,1,31-60,Center Forward,FW,0.0249,0.1867,-0.1618,1,101,39,0.1053,0.3255,-0.2202,-0.0584,Neutral,1,0
3879636,Serie A 2015/2016,Fiorentina,68,0,0,22,2,61-75,Right Defensive Midfield,MF,0.0664,0.3451,-0.2787,3,57,34,0.0938,0.0,0.0938,0.3725,Positive,2,1
3879636,Serie A 2015/2016,Sassuolo,71,0,1,19,1,61-75,Right Center Midfield,MF,0.3255,0.1053,0.2202,7,78,16,0.0958,0.0549,0.0409,-0.1793,Negative,2,1
3879636,Serie A 2015/2016,Sassuolo,76,0,1,14,2,76-90+,Center Forward,FW,0.1755,0.0501,0.1254,3,74,24,0.0958,0.1433,-0.0475,-0.1729,Negative,3,0
3879636,Serie A 2015/2016,Fiorentina,78,0,0,12,3,76-90+,Left Back,DF,0.0389,0.1755,-0.1366,1,93,27,0.1433,0.1354,0.0079,0.1445,Positive,3,2
3879627,Serie A 2015/2016,Bologna,53,0,0,37,1,31-60,Left Wing,FW,0.0624,0.0363,0.0261,1,67,30,0.0,0.0749,-0.0749,-0.101,Negative,1,0
3879627,Serie A 2015/2016,Bologna,62,0,0,28,2,61-75,Center Forward,FW,0.0,0.1111,-0.1111,0,61,33,0.0228,0.284,-0.2612,-0.1501,Negative,2,0
3879627,Serie A 2015/2016,Torino,67,0,1,23,1,61-75,Left Center Forward,FW,0.0749,0.0,0.0749,1,92,13,0.4625,0.0228,0.4397,0.3648,Positive,2,0
3879627,Serie A 2015/2016,Bologna,78,-1,0,12,3,76-90+,Left Center Midfield,MF,0.0228,0.284,-0.2612,1,57,21,0.0676,0.2962,-0.2286,0.0326,Neutral,3,1
3879626,Serie A 2015/2016,Inter Milan,59,2,1,31,1,31-60,Right Back,DF,1.1256,0.103,1.0226,4,82,22,0.2186,0.0349,0.1837,-0.8389,Negative,1,2
3879626,Serie A 2015/2016,Frosinone,76,-2,0,14,1,76-90+,Right Center Forward,FW,0.0,0.2429,-0.2429,0,45,34,0.0054,0.7391,-0.7337,-0.4908,Negative,3,0
3879626,Serie A 2015/2016,Frosinone,76,-2,0,14,2,76-90+,Right Defensive Midfield,MF,0.0,0.2429,-0.2429,0,45,34,0.0054,0.7391,-0.7337,-0.4908,Negative,3,1
3879626,Serie A 2015/2016,Frosinone,82,-2,0,8,3,76-90+,Right Center Midfield,MF,0.0,0.2049,-0.2049,0,48,29,0.0054,0.8792,-0.8738,-0.6689,Negative,3,1
3879626,Serie A 2015/2016,Inter Milan,85,2,1,5,2,76-90+,Right Wing,FW,0.5138,0.0054,0.5084,4,92,25,0.5099,0.0,0.5099,0.0015,Neutral,3,0
3879625,Serie A 2015/2016,Sampdoria,63,-1,0,27,1,61-75,Right Wing,FW,0.1341,0.0,0.1341,3,87,30,0.0773,0.0091,0.0682,-0.0659,Neutral,2,0
3879625,Serie A 2015/2016,Sampdoria,64,-1,0,26,2,61-75,Center Forward,FW,0.1341,0.0,0.1341,3,69,31,0.0773,0.0091,0.0682,-0.0659,Neutral,2,0
3879625,Serie A 2015/2016,Udinese,71,1,1,19,1,61-75,Right Center Forward,FW,0.0091,0.0841,-0.075,1,83,27,0.0071,0.0994,-0.0923,-0.0173,Neutral,2,0
3879625,Serie A 2015/2016,Udinese,72,1,1,18,2,61-75,Right Wing Back,FW,0.0091,0.1614,-0.1523,1,78,26,0.0071,0.0222,-0.0151,0.1372,Positive,2,0
3879625,Serie A 2015/2016,Udinese,80,1,1,10,3,76-90+,Left Center Back,DF,0.0091,0.0994,-0.0903,1,72,31,0.0333,0.0,0.0333,0.1236,Positive,3,2
3879625,Serie A 2015/2016,Sampdoria,81,-1,0,9,3,76-90+,Right Center Midfield,MF,0.0994,0.0091,0.0903,2,90,20,0.0,0.0333,-0.0333,-0.1236,Negative,3,1
3879624,Serie A 2015/2016,Lazio,57,-1,1,33,1,31-60,Right Wing,FW,0.0442,0.2018,-0.1576,1,115,25,0.8478,0.4919,0.3559,0.5135,Positive,1,0
3879624,Serie A 2015/2016,Lazio,57,-1,1,33,2,31-60,Center Forward,FW,0.0442,0.2018,-0.1576,1,115,25,0.8478,0.4919,0.3559,0.5135,Positive,1,0
3879624,Serie A 2015/2016,Palermo,72,0,0,18,1,61-75,Left Center Forward,FW,0.4919,0.8478,-0.3559,3,60,20,0.0633,0.0888,-0.0255,0.3304,Positive,2,0
3879624,Serie A 2015/2016,Palermo,73,0,0,17,2,61-75,Right Center Midfield,MF,0.4919,0.8055,-0.3136,3,63,20,0.0633,0.0888,-0.0255,0.2881,Positive,2,1
3879624,Serie A 2015/2016,Palermo,80,0,0,10,3,76-90+,Right Back,DF,0.5281,0.8055,-0.2774,3,55,25,0.0,0.2295,-0.2295,0.0479,Neutral,3,2
3879624,Serie A 2015/2016,Lazio,82,0,1,8,3,76-90+,Left Wing,FW,0.8055,0.0633,0.7422,2,73,22,0.2295,0.0,0.2295,-0.5127,Negative,3,0
3879623,Serie A 2015/2016,Fiorentina,45,-2,1,45,1,31-60,Right Defensive Midfield,MF,0.0353,0.0519,-0.0166,1,122,23,0.1887,0.0907,0.098,0.1146,Positive,1,1
3879623,Serie A 2015/2016,Fiorentina,45,-2,1,45,2,31-60,Right Wing Back,FW,0.0353,0.0519,-0.0166,1,122,23,0.1887,0.0907,0.098,0.1146,Positive,1,0
3879623,Serie A 2015/2016,Empoli,64,0,0,26,1,61-75,Left Center Forward,FW,0.1085,0.7456,-0.6371,5,55,25,0.0,0.1511,-0.1511,0.486,Positive,2,0
3879623,Serie A 2015/2016,Empoli,73,0,0,17,2,61-75,Center Attacking Midfield,MF,0.0178,0.5881,-0.5703,2,72,14,0.0,0.3015,-0.3015,0.2688,Positive,2,1
3879623,Serie A 2015/2016,Fiorentina,78,0,1,12,3,76-90+,Center Forward,FW,0.1511,0.0121,0.139,5,77,37,0.1579,0.0566,0.1013,-0.0377,Neutral,3,0
3879623,Serie A 2015/2016,Empoli,81,0,0,9,3,76-90+,Left Center Midfield,MF,0.0,0.2591,-0.2591,0,65,26,0.0566,0.2935,-0.2369,0.0222,Neutral,3,1
3879622,Serie A 2015/2016,Carpi,45,-2,1,45,1,31-60,Left Midfield,MF,0.0629,0.173,-0.1101,1,73,25,0.154,0.071,0.083,0.1931,Positive,1,1
3879622,Serie A 2015/2016,Carpi,57,-2,1,33,2,31-60,Left Center Back,DF,0.2169,0.071,0.1459,5,115,18,0.1893,0.0,0.1893,0.0434,Neutral,1,2
3879622,Serie A 2015/2016,Chievo,66,2,0,24,1,61-75,Right Center Forward,FW,0.0,0.0602,-0.0602,0,36,28,0.0277,0.1729,-0.1452,-0.085,Neutral,2,0
3879622,Serie A 2015/2016,Carpi,70,-2,1,20,3,61-75,Right Defensive Midfield,MF,0.1893,0.0,0.1893,4,52,16,0.0708,0.0277,0.0431,-0.1462,Negative,2,1
3879622,Serie A 2015/2016,Chievo,73,2,0,17,2,61-75,Left Midfield,MF,0.0,0.1893,-0.1893,0,47,33,0.0277,0.0708,-0.0431,0.1462,Positive,2,1
3879622,Serie A 2015/2016,Chievo,81,2,0,9,3,76-90+,Left Center Forward,FW,0.0277,0.1729,-0.1452,1,55,27,0.0,0.155,-0.155,-0.0098,Neutral,3,0
3879621,Serie A 2015/2016,Atalanta,54,-1,1,36,1,31-60,Left Back,DF,0.1409,0.5045,-0.3636,4,118,28,0.095,0.0214,0.0736,0.4372,Positive,1,2
3879621,Serie A 2015/2016,Atalanta,69,-1,1,21,2,61-75,Right Center Midfield,MF,0.095,0.0214,0.0736,4,95,31,0.5498,0.6456,-0.0958,-0.1694,Negative,2,1
3879621,Serie A 2015/2016,Atalanta,81,-1,1,9,3,76-90+,Right Back,DF,0.5905,0.3385,0.252,5,100,18,0.0584,0.3395,-0.2811,-0.5331,Negative,3,2
3879621,Serie A 2015/2016,Torino,83,1,0,7,1,76-90+,Right Center Forward,FW,0.3385,0.5842,-0.2457,2,38,29,0.3395,0.0584,0.2811,0.5268,Positive,3,0
3879620,Serie A 2015/2016,Hellas Verona,46,0,1,44,1,31-60,Left Back,DF,0.0,0.0515,-0.0515,0,61,32,0.046,0.1136,-0.0676,-0.0161,Neutral,1,2
3879620,Serie A 2015/2016,Napoli,65,0,0,25,1,61-75,Right Wing,FW,0.0474,0.046,0.0014,2,129,19,1.2054,0.0627,1.1427,1.1413,Positive,2,0
3879620,Serie A 2015/2016,Hellas Verona,67,-1,1,23,2,61-75,Center Defensive Midfield,MF,0.046,0.1937,-0.1477,1,62,35,0.1748,1.0591,-0.8843,-0.7366,Negative,2,1
3879620,Serie A 2015/2016,Hellas Verona,72,-1,1,18,3,61-75,Left Midfield,MF,0.1087,0.2454,-0.1367,2,64,28,0.1121,1.5441,-1.432,-1.2953,Negative,2,1
3879620,Serie A 2015/2016,Napoli,77,2,0,13,2,76-90+,Left Center Midfield,MF,1.1753,0.0627,1.1126,8,110,15,0.5891,0.1121,0.477,-0.6356,Negative,3,1
3878611,Serie A 2015/2016,Chievo,67,-1,1,23,1,61-75,Right Center Forward,FW,0.0103,0.0202,-0.0099,1,77,36,0.0,0.0614,-0.0614,-0.0515,Neutral,2,0
3878611,Serie A 2015/2016,Inter Milan,68,1,0,22,1,61-75,Left Center Back,DF,0.0202,0.0103,0.0099,1,65,27,0.0614,0.0,0.0614,0.0515,Neutral,2,2
3878611,Serie A 2015/2016,Inter Milan,73,1,0,17,2,61-75,Left Wing,FW,0.0069,0.0,0.0069,1,61,28,0.0662,0.0,0.0662,0.0593,Neutral,2,0
3878611,Serie A 2015/2016,Chievo,74,-1,1,16,2,61-75,Center Attacking Midfield,MF,0.0,0.0069,-0.0069,0,77,40,0.0,0.0662,-0.0662,-0.0593,Neutral,2,1
3878611,Serie A 2015/2016,Chievo,80,-1,1,10,3,76-90+,Right Defensive Midfield,MF,0.0,0.0069,-0.0069,0,55,46,0.1873,0.0662,0.1211,0.128,Positive,3,1
3878611,Serie A 2015/2016,Inter Milan,84,1,0,6,3,76-90+,Left Center Midfield,MF,0.0614,0.0,0.0614,2,84,22,0.0117,0.1873,-0.1756,-0.237,Negative,3,1
3878610,Serie A 2015/2016,Hellas Verona,24,0,0,66,1,0-30,Center Forward,FW,0.0756,0.2059,-0.1303,1,41,12,0.1047,0.0258,0.0789,0.2092,Positive,0,0
3878610,Serie A 2015/2016,Atalanta,61,0,1,29,1,61-75,Center Forward,FW,0.0816,0.289,-0.2074,3,68,21,0.0649,0.0713,-0.0064,0.201,Positive,2,0
3878610,Serie A 2015/2016,Hellas Verona,69,0,0,21,2,61-75,Right Center Back,DF,0.2252,0.095,0.1302,2,41,16,0.0713,0.0684,0.0029,-0.1273,Negative,2,2
3878610,Serie A 2015/2016,Atalanta,76,0,1,14,2,76-90+,Right Center Midfield,MF,0.0649,0.0713,-0.0064,3,67,22,0.2157,0.071,0.1447,0.1511,Positive,3,1
3878610,Serie A 2015/2016,Atalanta,81,0,1,9,3,76-90+,Right Back,DF,0.0876,0.0713,0.0163,3,63,15,0.1632,0.071,0.0922,0.0759,Neutral,3,2
3878608,Serie A 2015/2016,Frosinone,53,-1,0,37,1,31-60,Right Center Forward,FW,0.5251,0.2926,0.2325,2,79,25,0.2445,0.0,0.2445,0.012,Neutral,1,0
3878608,Serie A 2015/2016,Bologna,54,1,1,36,1,31-60,Left Defensive Midfield,MF,0.2926,0.5423,-0.2497,2,62,35,0.0,0.2272,-0.2272,0.0225,Neutral,1,1
3878608,Serie A 2015/2016,Frosinone,61,-1,0,29,2,61-75,Right Midfield,MF,0.1562,0.0,0.1562,3,66,27,0.1251,0.0088,0.1163,-0.0399,Neutral,2,1
3878608,Serie A 2015/2016,Bologna,72,1,1,18,2,61-75,Center Forward,FW,0.0088,0.1181,-0.1093,1,54,34,0.0422,0.3457,-0.3035,-0.1942,Negative,2,0
3878608,Serie A 2015/2016,Bologna,78,1,1,12,3,76-90+,Center Attacking Midfield,MF,0.0088,0.2644,-0.2556,1,44,35,0.0422,0.2821,-0.2399,0.0157,Neutral,3,1
3878608,Serie A 2015/2016,Frosinone,79,-1,0,11,3,76-90+,Left Midfield,MF,0.3579,0.0088,0.3491,6,61,32,0.1886,0.0422,0.1464,-0.2027,Negative,3,1
3878607,Serie A 2015/2016,AS Roma,49,0,1,41,1,31-60,Left Wing,FW,1.1153,0.4929,0.6224,9,107,30,0.0,0.0,0.0,-0.6224,Negative,1,0
3878607,Serie A 2015/2016,Sassuolo,57,0,0,33,1,31-60,Left Center Midfield,MF,0.4651,0.1862,0.2789,4,55,30,0.0,0.7003,-0.7003,-0.9792,Negative,1,1
3878607,Serie A 2015/2016,Sassuolo,59,0,0,31,2,31-60,Left Wing,FW,0.3166,0.0326,0.284,2,52,30,0.0368,0.7199,-0.6831,-0.9671,Negative,1,0
3878607,Serie A 2015/2016,AS Roma,59,0,1,31,2,31-60,Right Back,DF,0.0326,0.3166,-0.284,1,122,22,0.7199,0.0368,0.6831,0.9671,Positive,1,2
3878607,Serie A 2015/2016,AS Roma,66,0,1,24,3,61-75,Center Forward,FW,0.6411,0.0,0.6411,2,99,27,0.1424,0.0548,0.0876,-0.5535,Negative,2,0
3878607,Serie A 2015/2016,Sassuolo,74,0,0,16,3,61-75,Right Wing,FW,0.0368,0.7199,-0.6831,1,65,24,0.018,0.0636,-0.0456,0.6375,Positive,2,0
3878606,Serie A 2015/2016,Sampdoria,45,-2,0,45,1,31-60,Left Back,DF,0.4889,0.5343,-0.0454,3,119,19,0.0,0.0,0.0,0.0454,Neutral,1,2
3878606,Serie A 2015/2016,Torino,54,2,1,36,1,31-60,Right Center Forward,FW,0.5343,0.0609,0.4734,3,82,26,0.1182,0.078,0.0402,-0.4332,Negative,1,0
3878606,Serie A 2015/2016,Sampdoria,61,-2,0,29,2,61-75,Left Center Midfield,MF,0.0,0.0,0.0,0,97,34,0.078,0.2573,-0.1793,-0.1793,Negative,2,1
3878606,Serie A 2015/2016,Torino,75,2,1,15,2,61-75,Right Wing Back,FW,0.2573,0.078,0.1793,4,74,17,0.1704,0.2773,-0.1069,-0.2862,Negative,2,0
3878606,Serie A 2015/2016,Sampdoria,81,-2,0,9,3,76-90+,Center Attacking Midfield,MF,0.1082,0.2573,-0.1491,4,80,18,0.1967,0.1704,0.0263,0.1754,Positive,3,1
3878606,Serie A 2015/2016,Torino,83,2,1,7,3,76-90+,Right Center Midfield,MF,0.1872,0.2773,-0.0901,3,57,26,0.1222,0.0276,0.0946,0.1847,Positive,3,1
3878605,Serie A 2015/2016,Fiorentina,45,1,0,45,1,31-60,Left Wing Back,FW,0.2566,0.0754,0.1812,2,125,12,0.0513,1.2519,-1.2006,-1.3818,Negative,1,0
3878605,Serie A 2015/2016,Carpi,55,-1,1,35,1,31-60,Center Defensive Midfield,MF,1.2462,0.0,1.2462,4,89,29,0.014,0.1703,-0.1563,-1.4025,Negative,1,1
3878605,Serie A 2015/2016,Fiorentina,57,1,0,33,2,31-60,Right Center Forward,FW,0.0,1.2519,-1.2519,0,95,23,0.1703,0.0083,0.162,1.4139,Positive,1,0
3878605,Serie A 2015/2016,Carpi,70,-1,1,20,2,61-75,Right Wing,FW,0.014,0.1703,-0.1563,2,40,26,0.0345,0.0,0.0345,0.1908,Positive,2,0
3878605,Serie A 2015/2016,Fiorentina,75,1,0,15,3,61-75,Right Center Midfield,MF,0.1189,0.0428,0.0761,1,82,25,0.0218,0.0,0.0218,-0.0543,Neutral,2,1
3878605,Serie A 2015/2016,Carpi,75,-1,1,15,3,61-75,Right Wing Back,FW,0.0428,0.1189,-0.0761,2,41,30,0.0,0.0218,-0.0218,0.0543,Neutral,2,0
3879876,Serie A 2015/2016,Genoa,51,0,1,39,1,31-60,Right Defensive Midfield,MF,0.3464,0.0,0.3464,3,98,31,0.3955,0.4754,-0.0799,-0.4263,Negative,1,1
3879876,Serie A 2015/2016,Genoa,53,-1,1,37,2,31-60,Center Attacking Midfield,MF,0.2159,0.371,-0.1551,2,97,30,0.3955,0.1044,0.2911,0.4462,Positive,1,1
3879876,Serie A 2015/2016,Atalanta,73,0,0,17,1,61-75,Right Wing,FW,0.1187,0.2743,-0.1556,2,43,23,0.3809,0.034,0.3469,0.5025,Positive,2,0
3879876,Serie A 2015/2016,Genoa,74,0,1,16,3,61-75,Center Attacking Midfield,MF,0.2743,0.1187,0.1556,2,75,24,0.034,0.3809,-0.3469,-0.5025,Negative,2,1
3879876,Serie A 2015/2016,Atalanta,77,0,0,13,2,76-90+,Left Center Midfield,MF,0.0981,0.2743,-0.1762,2,45,24,0.329,0.1074,0.2216,0.3978,Positive,3,1
3879876,Serie A 2015/2016,Atalanta,81,0,0,9,3,76-90+,Right Defensive Midfield,MF,0.1499,0.2195,-0.0696,3,55,27,0.2772,0.3401,-0.0629,0.0067,Neutral,3,1
3879875,Serie A 2015/2016,Hellas Verona,45,-1,0,45,1,31-60,Right Midfield,MF,0.3407,0.0,0.3407,4,56,32,0.0916,0.1375,-0.0459,-0.3866,Negative,1,1
3879875,Serie A 2015/2016,Palermo,55,1,1,35,1,31-60,Left Midfield,MF,0.1375,0.0798,0.0577,1,55,25,0.3865,0.0216,0.3649,0.3072,Positive,1,1
3879875,Serie A 2015/2016,Hellas Verona,70,-2,0,20,2,61-75,Left Defensive Midfield,MF,0.0216,0.3865,-0.3649,1,115,27,0.1924,0.0,0.1924,0.5573,Positive,2,1
3879875,Serie A 2015/2016,Hellas Verona,79,-2,0,11,3,76-90+,Left Midfield,MF,0.0274,0.0,0.0274,3,81,30,0.165,0.0,0.165,0.1376,Positive,3,1
3879875,Serie A 2015/2016,Palermo,82,2,1,8,2,76-90+,Right Wing Back,FW,0.0,0.0274,-0.0274,0,86,18,0.0,0.165,-0.165,-0.1376,Negative,3,0
3879874,Serie A 2015/2016,Fiorentina,28,-1,0,62,1,0-30,Left Back,DF,0.2319,0.0,0.2319,2,96,28,0.2646,0.0,0.2646,0.0327,Neutral,0,2
3879874,Serie A 2015/2016,Lazio,59,-2,1,31,1,31-60,Center Defensive Midfield,MF,0.0,0.4799,-0.4799,0,117,39,0.9477,0.1459,0.8018,1.2817,Positive,1,1
3879874,Serie A 2015/2016,Lazio,67,-2,1,23,2,61-75,Right Wing,FW,0.1642,0.0,0.1642,5,96,36,1.0982,0.1459,0.9523,0.7881,Positive,2,0
3879874,Serie A 2015/2016,Fiorentina,79,2,0,11,2,76-90+,Right Center Midfield,MF,0.1459,1.0982,-0.9523,1,78,27,0.1278,0.2824,-0.1546,0.7977,Positive,3,1
3879874,Serie A 2015/2016,Fiorentina,83,2,0,7,3,76-90+,Right Wing,FW,0.1459,1.2261,-1.0802,1,75,37,0.1278,0.1545,-0.0267,1.0535,Positive,3,0
3879874,Serie A 2015/2016,Lazio,84,-2,1,6,3,76-90+,Center Defensive Midfield,MF,1.2261,0.1459,1.0802,7,65,31,0.1545,0.1278,0.0267,-1.0535,Negative,3,1
3879873,Serie A 2015/2016,Torino,39,-1,0,51,1,31-60,Right Center Midfield,MF,0.3514,0.1854,0.166,5,47,16,0.1844,0.2844,-0.1,-0.266,Negative,1,1
3879873,Serie A 2015/2016,Torino,59,-1,0,31,2,31-60,Right Center Forward,FW,0.4286,0.2844,0.1442,6,120,19,0.1398,0.1901,-0.0503,-0.1945,Negative,1,0
3879873,Serie A 2015/2016,Empoli,62,1,1,28,1,61-75,Center Defensive Midfield,MF,0.2844,0.2607,0.0237,2,75,17,0.1901,0.1398,0.0503,0.0266,Neutral,2,1
3879873,Serie A 2015/2016,Torino,70,-1,0,20,3,61-75,Left Center Midfield,MF,0.384,0.0,0.384,5,100,22,0.066,0.1901,-0.1241,-0.5081,Negative,2,1
3879873,Serie A 2015/2016,Empoli,71,1,1,19,2,61-75,Center Attacking Midfield,MF,0.1416,0.2668,-0.1252,1,89,22,0.0486,0.066,-0.0174,0.1078,Positive,2,1
3879873,Serie A 2015/2016,Empoli,76,1,1,14,3,76-90+,Left Center Forward,FW,0.1901,0.1398,0.0503,2,56,18,0.0,0.1014,-0.1014,-0.1517,Negative,3,0
3879872,Serie A 2015/2016,Chievo,37,0,1,53,1,31-60,Right Back,DF,0.0,0.0984,-0.0984,0,94,22,0.0251,0.0214,0.0037,0.1021,Positive,1,2
3879872,Serie A 2015/2016,Bologna,48,0,0,42,1,31-60,Left Back,DF,0.0214,0.0251,-0.0037,1,83,18,0.0389,0.0198,0.0191,0.0228,Neutral,1,2
