match_id,competition,team,sub_minute,score_diff,is_home,time_remaining,sub_sequence,game_phase,position_name,position_group,team_xg_prev15,opp_xg_prev15,xg_diff_prev15,shots_prev15,passes_prev15,pressures_prev15,team_xg_next15,opp_xg_next15,xg_diff_next15,impact_score,impact_label,game_phase_enc,position_group_enc,competition_enc,abs_score_diff,is_trailing,is_leading,late_sub,very_late_sub,xg_per_shot_prev15,pressure_per_pass_prev15,passes_per_min_prev15,pressures_per_min_prev15,shots_per_min_prev15,outgoing_player,replacement_player,player_passes_prev15,pass_success_rate_drop,player_pressures_prev15,pressure_activity_drop,player_actions_prev15,action_rate_drop,player_involvement_share_prev15,FW_passes_prev15,FW_pressures_prev15,FW_shots_prev15,FW_xg_prev15,MF_passes_prev15,MF_pressures_prev15,MF_shots_prev15,MF_xg_prev15,DF_passes_prev15,DF_pressures_prev15,DF_shots_prev15,DF_xg_prev15,GK_passes_prev15,GK_pressures_prev15,GK_shots_prev15,GK_xg_prev15,FW_passes_next15,FW_pressures_next15,FW_shots_next15,FW_xg_next15,MF_passes_next15,MF_pressures_next15,MF_shots_next15,MF_xg_next15,DF_passes_next15,DF_pressures_next15,DF_shots_next15,DF_xg_next15,GK_passes_next15,GK_pressures_next15,GK_shots_next15,GK_xg_next15
3879782,Serie A 2015/2016,Carpi,57,1,1,33,1,31-60,Center Attacking Midfield,MF,0.3863,0.101,0.2853,3,85,53,0.0178,0.3607,-0.3429,-0.6282,Negative,1,1,5,1,0,1,0,0,0.12876666666666667,0.6235294117647059,5.666666666666667,3.533333333333333,0.2,Lorenzo Lollo,Kevin Lasagna,12,0.08333333333333326,11,-0.5333333333333332,69,-3.3999999999999995,0.1977077363896848,4,8,1,0.35,41,29,2,0.0363,35,16,0,0.0,5,0,0,0.0,7,2,0,0.0,28,13,0,0.0,20,5,1,0.0178,3,0,0,0.0
3879782,Serie A 2015/2016,Frosinone,62,-1,0,28,1,61-75,Center Defensive Midfield,MF,0.0906,0.3863,-0.2957,2,117,37,0.3274,0.0178,0.3096,0.6053,Positive,2,1,5,1,1,0,1,0,0.0453,0.3162393162393162,7.8,2.466666666666667,0.13333333333333333,Mirko Gori,Danilo Soddimo,19,-0.0035087719298245723,10,-0.6,70,-1.666666666666667,0.1794871794871795,20,11,1,0.0573,35,19,1,0.0333,53,7,0,0.0,9,0,0,0.0,6,3,1,0.3101,26,11,1,0.0173,32,4,0,0.0,2,0,0,0.0
3879782,Serie A 2015/2016,Frosinone,62,-1,0,28,2,61-75,Right Wing,FW,0.0906,0.3863,-0.2957,2,117,37,0.3274,0.0178,0.3096,0.6053,Positive,2,0,5,1,1,0,1,0,0.0453,0.3162393162393162,7.8,2.466666666666667,0.13333333333333333,Oliver Kragl,Massimiliano Carlini,8,0.125,5,-0.19999999999999998,35,-0.8,0.08974358974358974,20,11,1,0.0573,35,19,1,0.0333,53,7,0,0.0,9,0,0,0.0,6,3,1,0.3101,26,11,1,0.0173,32,4,0,0.0,2,0,0,0.0
3879782,Serie A 2015/2016,Carpi,64,1,1,26,2,61-75,Left Defensive Midfield,MF,0.35,0.0906,0.2594,1,75,36,0.0178,0.3274,-0.3096,-0.569,Negative,2,1,5,1,0,1,1,0,0.35,0.48,5.0,2.4,0.06666666666666667,Raffaele Bianco,Marco Crimi,7,-0.5,9,-0.39999999999999997,49,-1.5333333333333332,0.15960912052117263,8,5,1,0.35,35,21,0,0.0,29,10,0,0.0,3,0,0,0.0,7,3,0,0.0,29,17,0,0.0,24,6,1,0.0178,4,0,0,0.0
3879782,Serie A 2015/2016,Carpi,75,0,1,15,3,61-75,Right Center Forward,FW,0.0178,0.3607,-0.3429,1,62,26,0.7903,0.0,0.7903,1.1332,Positive,2,0,5,0,0,0,1,1,0.0178,0.41935483870967744,4.133333333333334,1.7333333333333334,0.06666666666666667,Matteo Mancosu,Jonathan de Guzmán,4,-0.6,1,0.4666666666666667,17,1.8666666666666667,0.068,8,2,0,0.0,30,17,0,0.0,20,7,1,0.0178,4,0,0,0.0,8,5,1,0.0068,20,13,1,0.7835,26,4,0,0.0,4,0,0,0.0
3879782,Serie A 2015/2016,Frosinone,76,0,0,14,3,76-90+,Left Center Forward,FW,0.3607,0.0178,0.3429,3,74,19,0.0,0.8365,-0.8365,-1.1794,Negative,3,0,5,0,0,0,1,1,0.12023333333333334,0.25675675675675674,4.933333333333334,1.2666666666666666,0.2,Federico Dionisi,Yussif Raman Chibsah,4,-0.5,1,0.33333333333333337,28,0.8666666666666667,0.10646387832699619,10,3,1,0.3101,28,12,2,0.0506,34,4,0,0.0,2,0,0,0.0,18,10,0,0.0,19,8,0,0.0,25,10,0,0.0,6,0,0,0.0
3879781,Serie A 2015/2016,AC Milan,18,0,0,72,1,0-30,Goalkeeper,GK,0.0,0.1483,-0.1483,0,63,19,0.0318,0.3369,-0.3051,-0.1568,Negative,0,3,5,0,0,0,0,0,0.0,0.30158730158730157,4.2,1.2666666666666666,0.0,Gianluigi Donnarumma,Christian Abbiati,7,0.0,0,0.0,17,-0.4666666666666667,0.07727272727272727,4,2,0,0.0,25,12,0,0.0,27,5,0,0.0,7,0,0,0.0,6,1,0,0.0,50,8,1,0.0318,62,8,0,0.0,7,0,0,0.0
3879781,Serie A 2015/2016,AC Milan,60,0,0,30,2,31-60,Center Attacking Midfield,MF,0.1602,0.1083,0.0519,3,119,22,0.2602,0.0568,0.2034,0.1515,Positive,1,1,5,0,0,0,1,0,0.0534,0.18487394957983194,7.933333333333334,1.4666666666666666,0.2,Jérémy Ménez,Luiz Adriano de Souza da Silva,5,0.0,3,0.0,39,-0.9333333333333333,0.09176470588235294,5,1,1,0.086,48,15,2,0.0742,59,6,0,0.0,7,0,0,0.0,5,2,0,0.0,42,17,3,0.2444,41,5,1,0.0158,5,0,0,0.0
3879781,Serie A 2015/2016,Chievo,61,0,1,29,1,61-75,Left Center Forward,FW,0.1083,0.242,-0.1337,3,74,41,0.0568,0.1784,-0.1216,0.0121,Neutral,2,0,5,0,0,0,1,0,0.0361,0.5540540540540541,4.933333333333334,2.7333333333333334,0.2,Antonio Floro Flores,Sergio Pellissier,7,-0.028571428571428525,3,-0.2,31,-1.0000000000000002,0.11439114391143912,13,10,1,0.024,29,17,2,0.0843,26,14,0,0.0,6,0,0,0.0,10,2,1,0.0214,25,23,0,0.0,23,6,1,0.0354,5,0,0,0.0
3879781,Serie A 2015/2016,Chievo,72,0,1,18,2,61-75,Center Attacking Midfield,MF,0.0808,0.0818,-0.001,3,62,31,0.2318,0.1784,0.0534,0.0544,Neutral,2,1,5,0,0,0,1,0,0.026933333333333333,0.5,4.133333333333334,2.066666666666667,0.2,Valter Birsa,Simone Pepe,5,-0.0444444444444444,5,0.06666666666666671,34,-0.1333333333333333,0.13934426229508196,12,3,2,0.0454,23,21,0,0.0,22,7,1,0.0354,5,0,0,0.0,5,5,0,0.0,17,11,3,0.1482,18,11,2,0.0835,3,0,0,0.0
3879781,Serie A 2015/2016,AC Milan,84,0,0,6,3,76-90+,Left Defensive Midfield,MF,0.1784,0.2445,-0.0661,3,94,14,0.0,0.0087,-0.0087,0.0574,Neutral,3,1,5,0,0,0,1,1,0.05946666666666667,0.14893617021276595,6.266666666666667,0.9333333333333333,0.2,Andrea Poli,José Mauri,11,0.17272727272727273,4,-0.2,42,-0.9333333333333331,0.12574850299401197,4,0,0,0.0,43,10,2,0.1626,43,4,1,0.0158,4,0,0,0.0,1,0,0,0.0,20,6,0,0.0,22,7,0,0.0,4,0,0,0.0
3879780,Serie A 2015/2016,Fiorentina,6,0,1,84,1,0-30,Right Back,DF,0.0,0.0,0.0,0,43,6,0.0601,0.0,0.0601,0.0601,Neutral,0,2,5,0,0,0,0,0,0.0,0.13953488372093023,2.8666666666666667,0.4,0.0,Nenad Tomović,Facundo Sebastián Roncaglia,3,-1.0,0,0.0,14,-2.3333333333333335,0.0979020979020979,4,1,0,0.0,13,3,0,0.0,25,2,0,0.0,1,0,0,0.0,13,4,1,0.0601,23,10,0,0.0,61,7,0,0.0,2,0,0,0.0
3879780,Serie A 2015/2016,Fiorentina,55,1,1,35,2,31-60,Left Defensive Midfield,MF,0.1887,0.2366,-0.0479,1,117,20,0.0339,0.0782,-0.0443,0.0036,Neutral,1,1,5,1,0,1,0,0,0.1887,0.17094017094017094,7.8,1.3333333333333333,0.06666666666666667,Alberto Facundo Costa,Federico Bernardeschi,16,0.06944444444444442,4,-0.06666666666666665,57,-0.33333333333333304,0.14805194805194805,16,5,1,0.1887,39,9,0,0.0,59,6,0,0.0,3,0,0,0.0,28,8,0,0.0,39,21,1,0.0339,51,6,0,0.0,7,0,0,0.0
3879780,Serie A 2015/2016,Hellas Verona,58,-1,0,32,1,31-60,Left Center Midfield,MF,0.2366,0.0339,0.2027,4,36,42,0.0893,0.0132,0.0761,-0.1266,Negative,1,1,5,1,1,0,0,0,0.05915,1.1666666666666667,2.4,2.8,0.26666666666666666,Leandro Greco,Luca Siligardi,3,0.08333333333333337,13,-0.7333333333333334,36,-1.4,0.18652849740932642,1,3,0,0.0,14,29,4,0.2366,17,10,0,0.0,4,0,0,0.0,2,2,0,0.0,43,20,3,0.0893,38,11,0,0.0,8,0,0,0.0
3879780,Serie A 2015/2016,Hellas Verona,71,-1,0,19,2,61-75,Right Midfield,MF,0.0782,0.0471,0.0311,2,81,34,0.2353,0.0328,0.2025,0.1714,Positive,2,1,5,1,1,0,1,0,0.0391,0.41975308641975306,5.4,2.2666666666666666,0.13333333333333333,Paweł Wszołek,Giampaolo Pazzini,5,0.4,3,0.0,22,-0.5999999999999999,0.07357859531772576,1,2,0,0.0,41,20,2,0.0782,33,12,0,0.0,6,0,0,0.0,5,4,1,0.0974,27,11,2,0.0228,32,6,2,0.115,8,0,0,0.0
3879780,Serie A 2015/2016,Fiorentina,74,1,1,16,3,61-75,Center Forward,FW,0.0132,0.0893,-0.0761,1,100,43,0.0328,0.2243,-0.1915,-0.1154,Negative,2,0,5,1,0,1,1,0,0.0132,0.43,6.666666666666667,2.8666666666666667,0.06666666666666667,Khouma El Hadji Babacar,Nikola Kalinić,3,-0.6666666666666667,1,0.06666666666666667,21,-0.1333333333333333,0.059322033898305086,23,12,1,0.0132,34,25,0,0.0,38,6,0,0.0,5,0,0,0.0,22,9,1,0.0328,21,9,0,0.0,26,4,0,0.0,8,0,0,0.0
3879780,Serie A 2015/2016,Hellas Verona,78,-1,0,12,3,76-90+,Left Defensive Midfield,MF,0.1601,0.0132,0.1469,3,101,21,0.113,0.0541,0.0589,-0.088,Neutral,3,1,5,1,1,0,1,1,0.053366666666666666,0.2079207920792079,6.733333333333333,1.4,0.2,Luca Marrone,Urby Emanuelson,12,0.08333333333333337,2,0.19999999999999998,35,-0.8,0.10028653295128939,5,3,1,0.0974,41,11,1,0.011,46,7,1,0.0517,9,0,0,0.0,3,6,0,0.0,18,15,2,0.0496,16,10,1,0.0634,6,0,0,0.0
3879779,Serie A 2015/2016,Inter Milan,10,0,1,80,1,0-30,Center Forward,FW,0.1024,0.045,0.0574,1,53,8,0.1137,0.1672,-0.0535,-0.1109,Negative,0,0,5,0,0,0,0,0,0.1024,0.1509433962264151,3.533333333333333,0.5333333333333333,0.06666666666666667,Mauro Emanuel Icardi Rivero,Geoffrey Kondogbia,2,-0.5,0,0.0,11,-1.1,0.06358381502890173,6,2,0,0.0,13,4,1,0.1024,30,2,0,0.0,4,0,0,0.0,21,6,2,0.0981,41,14,1,0.0156,43,9,0,0.0,6,0,0,0.0
3879779,Serie A 2015/2016,Bologna,16,0,0,74,1,0-30,Center Forward,FW,0.0,0.1329,-0.1329,0,39,29,0.1672,0.1208,0.0464,0.1793,Positive,0,0,5,0,0,0,0,0,0.0,0.7435897435897436,2.6,1.9333333333333333,0.0,Mattia Destro,Sergio Floccari,3,0.6666666666666667,3,-0.2,21,3.6,0.1242603550295858,7,12,0,0.0,11,8,0,0.0,16,9,0,0.0,5,0,0,0.0,8,14,0,0.0,13,21,1,0.1672,32,9,0,0.0,7,0,0,0.0
3879779,Serie A 2015/2016,Bologna,58,0,0,32,2,31-60,Right Back,DF,0.0,0.1342,-0.1342,0,101,43,0.0,0.942,-0.942,-0.8078,Negative,1,2,5,0,0,0,0,0,0.0,0.42574257425742573,6.733333333333333,2.8666666666666667,0.0,Ibrahima Mbaye,Juan Camilo Zúñiga Mosquera,20,0.050000000000000044,5,-0.19999999999999998,67,-3.0,0.1871508379888268,29,13,0,0.0,22,17,0,0.0,41,13,0,0.0,9,0,0,0.0,9,16,0,0.0,13,10,0,0.0,18,10,0,0.0,7,0,0,0.0
3879779,Serie A 2015/2016,Inter Milan,70,0,1,20,2,61-75,Left Wing,FW,0.0536,0.0,0.0536,2,117,22,1.0745,0.2641,0.8104,0.7568,Positive,2,0,5,0,0,0,1,0,0.0268,0.18803418803418803,7.8,1.4666666666666666,0.13333333333333333,Adem Ljajić,Rodrigo Sebastián Palacio,9,-0.05555555555555547,1,0.0,30,0.5333333333333332,0.07936507936507936,24,3,1,0.0112,38,14,0,0.0,48,5,1,0.0424,7,0,0,0.0,15,6,0,0.0,30,12,1,0.8768,15,7,2,0.1976,0,0,0,0.0
3879779,Serie A 2015/2016,Bologna,76,-2,0,14,3,76-90+,Right Center Midfield,MF,0.0,1.0856,-1.0856,0,47,36,0.3171,0.0,0.3171,1.4027,Positive,3,1,5,2,1,0,1,1,0.0,0.7659574468085106,3.1333333333333333,2.4,0.0,Godfred Donsah,Franco Brienza,3,0.380952380952381,5,-0.26666666666666666,18,0.9333333333333333,0.08530805687203792,9,14,0,0.0,12,15,0,0.0,19,7,0,0.0,7,0,0,0.0,16,8,2,0.2356,17,10,2,0.0815,26,7,0,0.0,4,0,0,0.0
3879778,Serie A 2015/2016,Empoli,55,-1,1,35,1,31-60,Left Center Forward,FW,0.0439,0.1083,-0.0644,1,84,29,0.0896,0.4038,-0.3142,-0.2498,Negative,1,0,5,1,1,0,0,0,0.0439,0.34523809523809523,5.6,1.9333333333333333,0.06666666666666667,Massimo Maccarone,Levan Mchedlidze,3,-0.33333333333333337,3,0.0,32,-1.1333333333333333,0.10666666666666667,7,7,1,0.0439,32,12,0,0.0,39,10,0,0.0,6,0,0,0.0,8,4,2,0.0896,28,14,0,0.0,38,11,0,0.0,4,0,0,0.0
3879778,Serie A 2015/2016,Empoli,61,-1,1,29,2,61-75,Right Center Back,DF,0.1335,0.2777,-0.1442,3,65,34,0.0728,0.1652,-0.0924,0.0518,Neutral,2,2,5,1,1,0,1,0,0.044500000000000005,0.5230769230769231,4.333333333333333,2.2666666666666666,0.2,Lorenzo Ariaudo,Luca Bittante,3,0.20833333333333337,1,-0.06666666666666667,10,0.5333333333333333,0.038461538461538464,8,3,3,0.1335,27,18,0,0.0,25,13,0,0.0,5,0,0,0.0,8,5,0,0.0,36,6,1,0.0728,52,5,0,0.0,5,0,0,0.0
3879778,Serie A 2015/2016,Sampdoria,64,1,0,26,1,61-75,Center Attacking Midfield,MF,0.2777,0.0896,0.1881,2,105,19,0.1652,0.3547,-0.1895,-0.3776,Negative,2,1,5,1,0,1,1,0,0.13885,0.18095238095238095,7.0,1.2666666666666666,0.13333333333333333,Antonio Cassano,Carlos Joaquín Correa,17,0.044117647058823484,2,-0.06666666666666667,53,-1.6666666666666665,0.1444141689373297,18,5,0,0.0,60,11,1,0.2386,23,3,1,0.039,4,0,0,0.0,9,6,2,0.1652,11,9,0,0.0,9,6,0,0.0,7,0,0,0.0
3879778,Serie A 2015/2016,Sampdoria,77,1,0,13,2,76-90+,Left Wing Back,FW,0.1652,0.3547,-0.1895,2,44,25,0.0384,0.4477,-0.4093,-0.2198,Negative,3,0,5,1,0,1,1,1,0.0826,0.5681818181818182,2.933333333333333,1.6666666666666667,0.13333333333333333,José Rodolfo Pires Ribeiro,Lazaros Christodoulopoulos,7,0.42857142857142855,3,-0.13333333333333336,23,0.9999999999999998,0.12365591397849462,13,7,2,0.1652,15,12,0,0.0,9,6,0,0.0,7,0,0,0.0,6,1,1,0.0384,20,8,0,0.0,20,4,0,0.0,3,0,0,0.0
3879778,Serie A 2015/2016,Empoli,78,-1,1,12,3,76-90+,Center Defensive Midfield,MF,0.3547,0.1652,0.1895,2,99,13,0.4477,0.0384,0.4093,0.2198,Positive,3,1,5,1,1,0,1,1,0.17735,0.13131313131313133,6.6,0.8666666666666667,0.13333333333333333,Leandro Daniel Paredes,Marko Livaja,16,-0.18055555555555558,1,0.2,37,-0.5333333333333334,0.11858974358974358,9,2,1,0.2819,36,6,1,0.0728,50,5,0,0.0,4,0,0,0.0,15,10,2,0.1519,23,13,1,0.0233,51,6,1,0.2725,3,0,0,0.0
3879777,Serie A 2015/2016,Sassuolo,68,-1,0,22,1,61-75,Right Center Midfield,MF,0.0435,0.0,0.0435,1,101,23,0.0084,0.2685,-0.2601,-0.3036,Negative,2,1,5,1,1,0,1,0,0.0435,0.22772277227722773,6.733333333333333,1.5333333333333334,0.06666666666666667,Davide Biondini,Lorenzo Pellegrini,7,-0.5714285714285714,3,0.26666666666666666,26,-0.6000000000000001,0.07784431137724551,22,5,1,0.0435,29,13,0,0.0,43,5,0,0.0,7,0,0,0.0,19,7,1,0.0084,22,8,0,0.0,36,6,0,0.0,6,0,0,0.0
3879777,Serie A 2015/2016,Juventus,71,1,1,19,1,61-75,Right Center Midfield,MF,0.1452,0.0,0.1452,1,91,29,0.1627,0.0084,0.1543,0.0091,Neutral,2,1,5,1,0,1,1,0,0.1452,0.31868131868131866,6.066666666666666,1.9333333333333333,0.06666666666666667,Sami Khedira,Paul Pogba,6,-0.05555555555555558,5,-0.26666666666666666,35,-0.8,0.11784511784511785,34,13,1,0.1452,28,11,0,0.0,21,5,0,0.0,8,0,0,0.0,11,17,1,0.011,9,9,3,0.1517,14,3,0,0.0,6,0,0,0.0
3879777,Serie A 2015/2016,Sassuolo,76,-1,0,14,2,76-90+,Center Forward,FW,0.0084,0.1743,-0.1659,1,96,23,0.0942,0.1335,-0.0393,0.1266,Positive,3,0,5,1,1,0,1,1,0.0084,0.23958333333333334,6.4,1.5333333333333334,0.06666666666666667,Diego Falcinelli,Marcello Trotta,3,-0.16666666666666663,0,0.3333333333333333,23,-0.4666666666666668,0.07098765432098765,25,3,1,0.0084,31,14,0,0.0,36,6,0,0.0,4,0,0,0.0,13,10,2,0.0942,19,7,0,0.0,36,5,0,0.0,7,0,0,0.0
3879777,Serie A 2015/2016,Juventus,79,1,1,11,2,76-90+,Right Center Forward,FW,0.2685,0.0084,0.2601,3,53,30,0.0393,0.0942,-0.0549,-0.315,Negative,3,0,5,1,0,1,1,1,0.08950000000000001,0.5660377358490566,3.533333333333333,2.0,0.2,Paulo Bruno Exequiel Dybala,Álvaro Borja Morata Martín,5,0.4,7,-0.2,37,-0.6000000000000001,0.17209302325581396,20,17,1,0.1452,15,9,2,0.1233,11,4,0,0.0,7,0,0,0.0,7,11,1,0.011,14,6,1,0.0283,15,9,0,0.0,7,0,0,0.0
3879774,Serie A 2015/2016,Inter Milan,65,2,1,25,1,61-75,Right Wing,FW,0.2275,0.0,0.2275,2,96,37,0.075,0.1076,-0.0326,-0.2601,Negative,2,0,5,2,0,1,1,0,0.11375,0.3854166666666667,6.4,2.466666666666667,0.13333333333333333,Adem Ljajić,Marcelo Brozović,9,0.20833333333333337,4,-0.13333333333333333,34,0.6000000000000001,0.09883720930232558,24,8,1,0.2003,32,17,1,0.0272,37,12,0,0.0,3,0,0,0.0,24,7,1,0.075,42,5,0,0.0,45,8,0,0.0,4,0,0,0.0
3879774,Serie A 2015/2016,Palermo,67,-2,0,23,1,61-75,Left Center Midfield,MF,0.0,0.2275,-0.2275,0,60,45,0.2158,0.075,0.1408,0.3683,Positive,2,1,5,2,1,0,1,0,0.0,0.75,4.0,3.0,0.0,Ivaylo Chochev,Robin Quaison,4,0.06818181818181823,10,-0.39999999999999997,27,0.8,0.11842105263157894,25,18,0,0.0,18,21,0,0.0,12,6,0,0.0,5,0,0,0.0,12,23,3,0.2158,11,22,0,0.0,7,7,0,0.0,1,0,0,0.0
3879774,Serie A 2015/2016,Palermo,70,-2,0,20,2,61-75,Left Center Forward,FW,0.0,0.0272,-0.0272,0,47,52,0.2158,0.075,0.1408,0.168,Positive,2,0,5,2,1,0,1,0,0.0,1.1063829787234043,3.1333333333333333,3.466666666666667,0.0,Alberto Gilardino,Uroš Đurđević,2,0.09999999999999998,4,-0.26666666666666666,24,0.06666666666666665,0.11594202898550725,21,20,0,0.0,13,23,0,0.0,8,9,0,0.0,5,0,0,0.0,16,21,3,0.2158,22,21,0,0.0,11,4,0,0.0,2,0,0,0.0
3879774,Serie A 2015/2016,Inter Milan,78,2,1,12,2,76-90+,Right Wing,FW,0.075,0.1076,-0.0326,1,113,20,0.4589,0.1081,0.3508,0.3834,Positive,3,0,5,2,0,1,1,1,0.075,0.17699115044247787,7.533333333333333,1.3333333333333333,0.06666666666666667,Rodrigo Sebastián Palacio,Jonathan Ludovic Biabiany,11,-0.24675324675324684,1,0.13333333333333336,37,-0.4666666666666668,0.1002710027100271,22,7,1,0.075,41,8,0,0.0,46,5,0,0.0,4,0,0,0.0,19,4,1,0.4313,29,18,1,0.0276,31,17,0,0.0,3,0,0,0.0
3879774,Serie A 2015/2016,Palermo,82,-2,0,8,3,76-90+,Right Wing Back,FW,0.2158,0.075,0.1408,3,31,52,0.0,0.4589,-0.4589,-0.5997,Negative,3,0,5,2,1,0,1,1,0.07193333333333334,1.6774193548387097,2.066666666666667,3.466666666666667,0.2,Andrea Rispoli,Norbert Sándor Balogh,6,-0.11111111111111105,0,0.26666666666666666,17,0.8666666666666667,0.09714285714285714,12,23,3,0.2158,11,22,0,0.0,7,7,0,0.0,1,0,0,0.0,9,11,0,0.0,28,20,0,0.0,12,6,0,0.0,5,0,0,0.0
3879776,Serie A 2015/2016,Carpi,21,0,0,69,1,0-30,Right Center Forward,FW,0.0,0.0917,-0.0917,0,39,28,0.3441,0.0451,0.299,0.3907,Positive,0,0,5,0,0,0,0,0,0.0,0.717948717948718,2.6,1.8666666666666667,0.0,Simone Verdi,Kevin Lasagna,3,0.3333333333333333,1,0.09999999999999999,23,0.9666666666666666,0.1393939393939394,14,9,0,0.0,7,15,0,0.0,9,4,0,0.0,9,0,0,0.0,22,7,3,0.3441,24,14,0,0.0,20,2,0,0.0,6,0,0,0.0
3879776,Serie A 2015/2016,Bologna,45,0,1,45,1,31-60,Right Wing,FW,0.0265,0.1134,-0.0869,1,103,25,0.1429,0.0,0.1429,0.2298,Positive,1,0,5,0,0,0,0,0,0.0265,0.24271844660194175,6.866666666666666,1.6666666666666667,0.06666666666666667,Anthony Mounier,Sergio Floccari,3,-0.19999999999999996,1,0.06666666666666667,14,1.2666666666666668,0.041176470588235294,15,4,1,0.0265,32,13,0,0.0,49,8,0,0.0,7,0,0,0.0,22,5,2,0.1429,46,5,0,0.0,58,4,0,0.0,7,1,0,0.0
3879776,Serie A 2015/2016,Carpi,64,0,0,26,2,61-75,Center Defensive Midfield,MF,0.0,0.0516,-0.0516,0,45,26,0.0,0.1357,-0.1357,-0.0841,Neutral,2,1,5,0,0,0,1,0,0.0,0.5777777777777777,3.0,1.7333333333333334,0.0,Raffaele Bianco,Lorenzo Lollo,4,-0.2857142857142857,5,0.13333333333333336,22,0.40000000000000013,0.13333333333333333,17,9,0,0.0,14,12,0,0.0,10,5,0,0.0,4,0,0,0.0,15,8,0,0.0,13,15,0,0.0,13,3,0,0.0,5,0,0,0.0
3879776,Serie A 2015/2016,Bologna,64,0,1,26,2,61-75,Left Back,DF,0.0516,0.0,0.0516,1,97,11,0.1357,0.0,0.1357,0.0841,Neutral,2,2,5,0,0,0,1,0,0.0516,0.1134020618556701,6.466666666666667,0.7333333333333333,0.06666666666666667,Kévin Constant,Adam Masina,13,0.01098901098901095,1,-0.06666666666666667,31,2.266666666666666,0.10197368421052631,16,3,1,0.0516,28,4,0,0.0,46,4,0,0.0,7,0,0,0.0,16,2,0,0.0,45,6,2,0.0909,45,6,1,0.0448,3,0,0,0.0
3879776,Serie A 2015/2016,Carpi,73,0,0,17,3,61-75,Left Center Forward,FW,0.0,0.1873,-0.1873,0,57,28,0.0,0.3751,-0.3751,-0.1878,Negative,2,0,5,0,0,0,1,0,0.0,0.49122807017543857,3.8,1.8666666666666667,0.0,Matteo Mancosu,Jerry Uche Mbakogu,6,-0.2666666666666666,3,0.06666666666666665,28,-0.33333333333333326,0.12903225806451613,18,8,0,0.0,20,17,0,0.0,13,3,0,0.0,6,0,0,0.0,12,10,0,0.0,15,13,0,0.0,13,6,0,0.0,2,0,0,0.0
3879776,Serie A 2015/2016,Bologna,76,0,1,14,3,76-90+,Right Center Midfield,MF,0.1873,0.0,0.1873,4,109,14,0.3751,0.0,0.3751,0.1878,Positive,3,1,5,0,0,0,1,1,0.046825,0.12844036697247707,7.266666666666667,0.9333333333333333,0.26666666666666666,Godfred Donsah,Franco Brienza,8,0.30000000000000004,1,0.2,26,0.3333333333333335,0.07162534435261708,17,2,1,0.0516,39,7,2,0.0909,50,5,1,0.0448,3,0,0,0.0,28,5,1,0.0869,40,7,0,0.0,43,10,3,0.2882,6,0,0,0.0
3879771,Serie A 2015/2016,AC Milan,54,-1,0,36,1,31-60,Left Center Forward,FW,0.0,0.4411,-0.4411,0,81,46,0.0265,0.1048,-0.0783,0.3628,Positive,1,0,5,1,1,0,0,0,0.0,0.5679012345679012,5.4,3.066666666666667,0.0,Mario Barwuah Balotelli,Jérémy Ménez,4,0.0,2,0.13333333333333333,24,0.19999999999999996,0.07692307692307693,7,8,0,0.0,35,25,0,0.0,33,12,0,0.0,6,1,0,0.0,7,11,0,0.0,27,21,1,0.0265,39,15,0,0.0,6,0,0,0.0
3879771,Serie A 2015/2016,Sassuolo,54,1,1,36,1,31-60,Right Center Back,DF,0.4411,0.0,0.4411,6,86,21,0.1048,0.0265,0.0783,-0.3628,Negative,1,2,5,1,0,1,0,0,0.07351666666666666,0.2441860465116279,5.733333333333333,1.4,0.4,Paolo Cannavaro,Luca Antei,8,0.25,0,0.0,23,-1.2000000000000002,0.071875,20,7,6,0.4411,30,8,0,0.0,33,6,0,0.0,3,0,0,0.0,21,12,1,0.0459,29,8,1,0.0589,24,10,0,0.0,5,0,0,0.0
3879771,Serie A 2015/2016,Sassuolo,62,1,1,28,2,61-75,Right Center Midfield,MF,0.0784,0.0265,0.0519,2,80,31,0.3883,0.0,0.3883,0.3364,Positive,2,1,5,1,0,1,1,0,0.0392,0.3875,5.333333333333333,2.066666666666667,0.13333333333333333,Simone Missiroli,Davide Biondini,7,0.0,3,0.0,17,0.6666666666666667,0.05466237942122187,16,13,2,0.0784,31,11,0,0.0,30,7,0,0.0,3,0,0,0.0,21,13,2,0.3294,26,10,1,0.0589,21,15,0,0.0,4,0,0,0.0
3879771,Serie A 2015/2016,AC Milan,67,-1,0,23,2,61-75,Left Center Back,DF,0.0265,0.1048,-0.0783,1,82,53,0.0404,0.2835,-0.2431,-0.1648,Negative,2,2,5,1,1,0,1,0,0.0265,0.6463414634146342,5.466666666666667,3.533333333333333,0.06666666666666667,Cristian Eduardo Zapata Valencia,Alessio Romagnoli,14,-0.09740259740259749,4,-0.13333333333333333,39,-0.6666666666666667,0.11538461538461539,7,13,0,0.0,29,25,1,0.0265,40,15,0,0.0,6,0,0,0.0,5,6,1,0.0404,30,18,0,0.0,33,4,0,0.0,3,0,0,0.0
